"School ID","School Short Name","School Long Name","Principal Name","Principal Email","Principal 2 Name","Principal 2 Email","Asst. Principal 1 Name","Asst. Principal 1 Email","Asst. Principal 2 Name","Asst. Principal 2 Email","Asst. Principal 3 Name","Asst. Principal 3 Email","Asst. Principal 4 Name","Asst. Principal 4 Email","Asst. Principal 5 Name","Asst. Principal 5 Email","Asst. Principal 6 Name","Asst. Principal 6 Email","PHONE","FAX","Website URL","School Hours","School Address","Delivery Address","Governance","Category","Network","Mail Run GSR","NCES ID","CPS Legacy Unit","ISBE ID","ISBE Name","Primary Grade Category","Secondary Grade Category","Current Grades Served","Grade Served at Maturity","Replication"
"609942","GOETHE","Johann W von Goethe Elementary School","Barbara Jane Kargas","BJKargas@cps.edu","","","Ms.Janeth Medellin","jmedellin@cps.edu","","","","","","","","","","","(773)534-4135","(773)534-4138","http://goethe.cps.edu","07:45 AM-02:45 PM","2236 N ROCKWELL ST Chicago IL 60647","2236 N ROCKWELL ST Chicago IL 60647","District","ES","Network 4","35","{170993000794}","3560","{150162990252220}","Goethe Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610558","GOODE HS","Sarah E. Goode STEM Academy","Armando Rodriguez","arodriguez2@cps.edu","","","Rufino Bustos Jr","RBustos@cps.edu","","","","","","","","","","","(773)535-7875","(773)535-7877","http://GoodeSTEMAcademy.org","7:30  AM - 2:45  PM","7651 S HOMAN AVE Chicago IL 60652","","District","HS","Network 10","44","{170993006223}","9598","{150162990250861}","Goode STEM Academy HS","High","","9,10,11,12","9,10,11,12",""
"609945","GOUDY","William C. Goudy Technology Academy","Pamela Susan Brandt","PSBrandt@cps.edu","","","Bill Puo Yeh","BPYeh@cps.edu","","","","","","","","","","","(773)534-2480","(773)534-2588","http://www.goudy.cps.edu","08:00 AM-03:00 PM","5120 N WINTHROP AVE Chicago IL 60640","5120 N WINTHROP AVE Chicago IL 60640","District","ES","Network 2","32","{170993000797}","3590","{150162990252223}","Goudy Technology Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609947","GRAHAM ES","Alexander Graham Elementary School","John Charles Nichols","JCNichols@cps.edu","","","Victor Phillip Moore","VPMoore@cps.edu","","","","","","","","","","","(773)535-1308","(773)535-1424","http://www.grahames.org","07:45 AM-02:45 PM","4436 S UNION AVE Chicago IL 60609","4436 S UNION AVE Chicago IL 60609","District","ES","Network 6","42","{170993000800}","3600","{150162990252224}","Graham  A Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609769","GRAHAM HS","Ray Graham Training Center High School","Rebecca A Parker","RAParker@cps.edu","","","Kusan Q Thomas","KQThomas@cps.edu","","","","","","","","","","","(773)534-9257","(773)534-9247","http://www.raygrahamtrainingcenterhs.com/","7:15a.m.-2:45p.m.","2347 S WABASH AVE Chicago IL 60616","2347 S WABASH AVE Chicago IL 60616","District","HS","Network 6","39","{170993001076}","1950","{150162990253715}","Graham  R Training Center","High","","9,10,11,12","9,10,11,12",""
"609949","GRAY","William P Gray Elementary School","Susan Mary Gross","SMGross@cps.edu","","","Sandra Cano","SCano@cps.edu","Victoria Ann Tomko","VATomko@cps.edu","","","","","","","","","(773)534-3520","(773)534-3613","http://williampgrayschool.schoolfusion.us/","8:00 AM-3:00 PM","3730 N LARAMIE AVE Chicago IL 60641","3730 N LARAMIE AVE Chicago IL 60641","District","ES","Network 1","29","{170993000803}","3620","{150162990252226}","Gray Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"400168","GREAT LAKES","Great Lakes Academy Charter School","Ms. Katherine Myers","kmyers@glachicago.org","","","","","","","","","","","","","","","(773)530-3040","(773)530-3039","http://www.glachicago.org/","7:25 a.m. - 3:45 p.m.","8401 S SAGINAW AVE Chicago IL 60617","8401 S SAGINAW AVE Chicago IL 60617","Charter","ES","Charter","47","{170993006328}","9643","{15016299025241C}","Great Lakes Academy Charter ES","Elementary","","K,1,2,3","K,1,2,3,4,5,6,7,8",""
"609850","GREELEY","Horace Greeley Elementary School","Raquel Gonzalez","rgonzalez2@cps.edu","","","Sonia E Ramos","seramos1@cps.edu","","","","","","","","","","","(773)534-5800","(773)534-5783","http://www.greeleyelementary.net","9:00 AM-4:00 PM","832 W SHERIDAN RD Chicago IL 60613","832 W SHERIDAN RD Chicago IL 60613","District","ES","Network 4","32","{170993000805}","2730","{150162990252227}","Greeley Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"610032","GREEN","Wendell E Green Elementary School","Tyrone Vincent Dowdell","TVDowdell@cps.edu","","","Latricia Lynn Baker-Tall","LLBaker2@cps.edu","","","","","","","","","","","(773)535-2575","(773)535-2742","http://www.wendellgreenschool.net","08:45 AM-03:45 PM","1150 W 96TH ST Chicago IL 60643","1150 W 96TH ST Chicago IL 60643","District","ES","Network 11","49","{170993001209}","4410","{150162990252048}","Green  W Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609952","GREENE","Nathanael Greene Elementary School","Patricia Gonzalez","pgonzalez2@cps.edu","","","Ms.Vibha V Sanghvi","VVSanghvi@cps.edu","","","","","","","","","","","(773)535-4560","(773)535-4617","http://ngreeneschool.com/","08:00 AM-03:00 PM","3525 S HONORE ST Chicago IL 60609","3525 S HONORE ST Chicago IL 60609","District","ES","Network 8","39","{170993000806}","3650","{150162990252229}","Greene N Elem School","Elementary","","PK,K,1,2,3,4,5","PK,K,1,2,3,4,5",""
"609954","GREGORY","John Milton Gregory Elementary School","Donella Carter","DCarter1@cps.edu","","","Daphne Jowharah Islam Gordon","DJIslamgordon@cps.edu","","","","","","","","","","","(773)534-6820","(773)534-6484","http://www.gregoryacademy.org","08:30 AM-03:30 PM","3715 W POLK ST Chicago IL 60624","3715 W POLK ST Chicago IL 60624","District","ES","Network 5","36","{170993000807}","3660","{150162990252230}","Gregory Math & Sci Elem Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609955","GRESHAM","Walter Q Gresham Elementary School","Mrs.Tosha N Jackson","TNJackson2@cps.edu","","","","","","","","","","","","","","","(773)535-3350","(773)535-3563","http://Greshamschool.org","08:45 AM-03:45 PM","8524 S GREEN ST Chicago IL 60620","8524 S GREEN ST Chicago IL 60620","District","ES","AUSL","45","{170993000811}","3670","{150162990252231}","Gresham Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609956","GRIMES","Robert L Grimes Elementary School","Judith Rosemary Carlson","JRCarlson@cps.edu","","","Katherine M Engelhardt","KMEngelhardt@cps.edu","","","","","","","","","","","(773)535-2364","(773)535-2366","http://grimesfleming.com","08:00 AM-03:00 PM","5450 W 64TH PL Chicago IL 60638","5450 W 64TH PL Chicago IL 60638","District","ES","Network 10","44","{170993000812}","3680","{150162990252232}","Grimes Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609944","GRISSOM","Virgil Grissom Elementary School","Dennis Michael Sweeney","DMSweeney@cps.edu","","","","","","","","","","","","","","","(773)535-5380","(773)535-5362","","7:45 am-2:45 pm","12810 S ESCANABA AVE Chicago IL 60633","12810 S ESCANABA AVE Chicago IL 60633","District","ES","ISP","47","{170993000808}","3580","{150162990252622}","Grissom Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609958","GUNSAULUS","Frank W Gunsaulus Elementary Scholastic Academy","Mr.Kiltae Fernando Kim","kfkim@cps.edu","","","Ms.Jessica Christopher","jchristopher1@cps.edu","","","","","","","","","","","(773)535-7215","(773)535-7222","http://gunsaulus.org/","7:30 AM-2:30 PM","4420 S SACRAMENTO AVE Chicago IL 60632","4420 S SACRAMENTO AVE Chicago IL 60632","District","ES","ISP","39","{170993000745}","3690","{150162990252811}","Gunsaulus Elem Scholastic Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609959","HAINES","John Charles Haines Elementary School","Catherine Amy Moy","camoy@cps.edu","","","Mr.Scott Scherquist","sscherquist@cps.edu","","","","","","","","","","","(773)534-9200","(773)534-9209","http://www.haines.cps.edu","7:45 AM-2:45 PM","247 W 23RD PL Chicago IL 60616","247 W 23RD PL Chicago IL 60616","District","ES","Network 6","39","{170993000815}","3700","{150162990252235}","Haines Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609960","HALE","Nathan Hale Elementary School","Dawn Elizabeth Iles-Gomez","DEIles@cps.edu","","","Brian Michael Yracheta","BMYracheta@cps.edu","","","","","","","","","","","(773)535-2265","(773)535-2275","http://haleschool.org/","07:45 AM-02:45 PM","6140 S MELVINA AVE Chicago IL 60638","6140 S MELVINA AVE Chicago IL 60638","District","ES","Network 10","44","{170993000819}","3710","{150162990252239}","Hale Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609808","HALEY","Alex Haley Elementary Academy","Ms.Sherry Yvette Pirtle","SYPirtle@cps.edu","","","Alesia Maria Franklin-Allen","AMFranklin-Allen@cps.edu","","","","","","","","","","","(773)535-5340","(773)535-5351","http://www.alexhaleyacademy.com","08:45 AM-03:45 PM","11411 S EGGLESTON AVE Chicago IL 60628","11411 S EGGLESTON AVE Chicago IL 60628","District","ES","Network 13","48","{170993000615}","2360","{150162990252092}","Haley Elem Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609963","HAMILTON","Alexander Hamilton Elementary School","James R Gray","JRGray@cps.edu","","","Yolanda Edith Luna-Mroz","YELuna@cps.edu","","","","","","","","","","","(773)534-5484","(773)534-5782","http://www.hamiltoncps.org","07:45 AM-02:45 PM","1650 W CORNELIA AVE Chicago IL 60657","1650 W CORNELIA AVE Chicago IL 60657","District","ES","ISP","33","{170993000822}","3730","{150162990252240}","Hamilton Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609964","HAMLINE","John H Hamline Elementary School","Mr.Erik John Olson","ejolson@cps.edu","","","Mrs.Natasha A Ortega","naortega1@cps.edu","","","","","","","","","","","(773)535-4565","(773)535-4546","http://hamline.cps.edu","7:45  AM - 2:45  PM","4747 S BISHOP ST Chicago IL 60609","4747 S BISHOP ST Chicago IL 60609","District","ES","Network 8","39","{170993000823}","3740","{150162990252241}","Hamline Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609966","HAMMOND","Charles G Hammond Elementary School","Ms.Anamaria Orbe","aorbe@cps.edu","","","Jason E Siegellak","JESiegellak@cps.edu","","","","","","","","","","","(773)535-4580","(773)535-4579","http://www.hammond.cps.edu","09:00 AM-04:00 PM","2819 W 21ST PL Chicago IL 60623","2819 W 21ST PL Chicago IL 60623","District","ES","Network 7","37","{170993000824}","3750","{150162990252242}","Hammond Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609807","HAMPTON","Lionel Hampton Fine & Performing Arts ES","Zaneta Dara Abdul-Ahad","ZDAbdul-ahad@cps.edu","","","Megan Margaret Yracheta","MMYracheta@cps.edu","","","","","","","","","","","(773)535-4030","(773)535-4031","http://www.hamptoncps.org","08:15 AM-03:15 PM","3434 W 77TH ST Chicago IL 60652","3434 W 77TH ST Chicago IL 60652","District","ES","Network 10","44","{170993003995}","2350","{150162990252916}","Hampton Elem Fine & Perf Arts Sch","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"609694","HANCOCK HS","John Hancock College Preparatory High School","Dr.Karen McVeigh Boran","kmboran@cps.edu","","","Natalie Lyon Garfield","NALyon@cps.edu","Mrs.Vanessa P Hernandez","VPuentes@cps.edu","","","","","","","","","(773)535-2410","(773)535-2434","http://www.hancockhs.org","8:15am - 3:30pm","4034 W 56TH ST Chicago IL 60629","4034 W 56TH ST Chicago IL 60629","District","HS","Network 8","44","{170993001980}","1200","{150162990250779}","Hancock College Preparatory HS","High","","9,10,11,12","9,10,11,12",""
"610068","HANSON PARK","Hanson Park Elementary School","David F Belanger","DFBelanger@cps.edu","","","Pam De La Cruz","PPapachristos@cps.edu","Esmeralda Roman","ERoman1@cps.edu","","","","","","","","","(773)534-3100","(773)534-3374","http://hanson.cps.edu","9:00 am - 4:00 pm","5411 W FULLERTON AVE Chicago IL 60639","5411 W FULLERTON AVE Chicago IL 60639","District","ES","Network 3","29","{170993000720}","4770","{150162990252726}","Hanson Park Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609710","HARLAN HS","John M Harlan Community Academy High School","Ramona Colette Fannings","rcfannings@cps.edu","","","","","","","","","","","","","","","(773)535-5400","(773)535-5061","http://www.harlanfalcons.org","8:45 AM-4:00 PM","9652 S MICHIGAN AVE Chicago IL 60628","9652 S MICHIGAN AVE Chicago IL 60628","District","HS","Network 12","48","{170993000851}","1350","{150162990250016}","Harlan Community Academy HS","High","","7,8,9,10,11,12","7,8,9,10,11,12",""
"609711","HARPER HS","William Rainey Harper High School","Mrs.Leonetta C Sanders","LCrayton1@cps.edu","","","","","","","","","","","","","","","(773)535-9150","(773)535-9090","http://www.harperhighschool.org","8:04 AM-3:12 PM","6520 S WOOD ST Chicago IL 60636","6520 S WOOD ST Chicago IL 60636","District","HS","Network 11","43","{170993000852}","1360","{150162990250017}","Harper High School","High","","9,10,11,12","9,10,11,12",""
"609969","HARTE","Bret Harte Elementary School","Shenethe Parks","SParks@cps.edu","","","Meghan Marie Fido","MMPfeil@cps.edu","","","","","","","","","","","(773)535-0870","(773)535-0666","http://www.harte.cps.edu","08:15 AM-03:15 PM","1556 E 56TH ST Chicago IL 60637","1556 E 56TH ST Chicago IL 60637","District","ES","Network 9","46","{170993000826}","3780","{150162990252244}","Harte Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609971","HARVARD","John Harvard Elementary School of Excellence","Aisha Khadijah McCarthy","akmccarthy@cps.edu","","","","","","","","","","","","","","","(773)535-3045","(773)535-3332","http://harvard.auslchicago.org","08:45 AM-03:45 PM","7525 S HARVARD Chicago IL 60620","7525 S HARVARD AVE Chicago IL 60620","District","ES","AUSL","45","{170993000830}","3800","{150162990252246}","Harvard Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609972","HAUGAN","Helge A Haugan Elementary School","Rosa Valdez","RValdez@cps.edu","","","Mr.Luis Alejandro Avila","laavila1@cps.edu","","","","","","","","","","","(773)534-5040","(773)534-5045","http://www.haugan.cps.edu","08:15 AM-03:15 PM","4540 N HAMLIN AVE Chicago IL 60625","4540 N HAMLIN AVE Chicago IL 60625","District","ES","Network 1","31","{170993000831}","3810","{150162990252247}","Haugan Elem School","Elementary","","PK,K,1,2,3,4,5,6","PK,K,1,2,3,4,5,6",""
"609974","HAWTHORNE","Hawthorne Elementary Scholastic Academy","Mr.Nathan J Pietrini","njpietrini@cps.edu","","","Marisol Negron","MNegron@cps.edu","","","","","","","","","","","(773)534-5550","(773)534-5781","http://www.hawthorneacad.org","8:45  AM - 3:45  PM","3319 N CLIFTON AVE Chicago IL 60657","3319 N CLIFTON AVE Chicago IL 60657","District","ES","ISP","33","{170993000832}","3830","{150162990252249}","Hawthorne Elem Scholastic Academy","Elementary","","K,1,2,3,4,5,6,7,8","K,1,2,3,4,5,6,7,8",""
"609975","HAY","John Hay Elementary Community Academy","Latrese Tonya Mathis","LTMathis@cps.edu","","","","","","","","","","","","","","","(773)534-6000","(773)534-6035","http://johnhayacademy.org","7:45 A.M. - 2:45 P.M.","1018 N LARAMIE AVE Chicago IL 60651","1018 N LARAMIE AVE Chicago IL 60651","District","ES","Network 3","34","{170993001193}","3840","{150162990252636}","Hay Elem Community Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609976","HAYT","Stephen K Hayt Elementary School","Daniel Astor Gomez","DAGomez@cps.edu","","","Chris Twomey","CTwomey@cps.edu","","","","","","","","","","","(773)534-2040","(773)534-2187","http://hayt.cps.edu","08:15 AM-03:15 PM","1518 W GRANVILLE AVE Chicago IL 60660","1518 W GRANVILLE AVE Chicago IL 60660","District","ES","Network 2","32","{170993000834}","3850","{150162990252252}","Hayt Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609979","HEALY","Robert Healy Elementary School","Elizabeth Ann Nessner","eanessner@cps.edu","","","Karen Mui Baggot","KMBaggot@cps.edu","Erin M Farrell","EMFarrell@cps.edu","","","","","","","","","(773)534-9190","(773)534-9182","http://healy.cps.edu/","07:45 AM-02:45 PM","3010 S PARNELL AVE Chicago IL 60616","3010 S PARNELL AVE Chicago IL 60616","District","ES","Network 6","39","{170993000835}","3880","{150162990252254}","Healy Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609981","HEARST","Phoebe Apperson Hearst Elementary School","Teresa Helen Chrobak-Prince","THChrobak-prince@cps.edu","","","Luis Manuel Tellez","LMTellez@cps.edu","","","","","","","","","","","(773)535-2376","(773)535-2341","http://www.hearst.cps.edu","08:45 AM-03:45 PM","4640 S LAMON AVE Chicago IL 60638","4640 S LAMON AVE Chicago IL 60638","District","ES","Network 10","44","{170993000836}","3890","{150162990252255}","Hearst Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609983","HEDGES","James Hedges Elementary School","Raul Magdaleno","rmagdaleno@cps.edu","","","Griselda Esparza","GEsparza@cps.edu","","","","","","","","","","","(773)535-7360","(773)535-4178","http://www.hedges.cps.edu","7:45 AM-2:45 PM","4747 S WINCHESTER AVE Chicago IL 60609","4747 S WINCHESTER AVE Chicago IL 60609","District","ES","Network 8","42","{170993000837}","3900","{150162990252256}","Hedges Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609985","HEFFERAN","Helen M Hefferan Elementary School","Jacqueline Faye Hearns","JFHearns@cps.edu","","","Mable Williams-Wimberly","MWilliams-wimber@cps.edu","","","","","","","","","","","(773)534-6192","(773)534-6190","http://hefferan.cps.edu","08:00 AM-03:00 PM","4409 W WILCOX ST Chicago IL 60624","4409 W WILCOX ST Chicago IL 60624","District","ES","Network 5","36","{170993000840}","3910","{150162990252257}","Hefferan Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609986","HENDERSON","Charles R Henderson Elementary School","Marvis Bonita Jackson-Ivy","MBJackson-ivy@cps.edu","","","Tawanda Latrice Miller","TLMiller@cps.edu","","","","","","","","","","","(773)535-9080","(773)535-9115","http://henderson.cps.edu","07:45 AM-02:45 PM","5650 S WOLCOTT AVE Chicago IL 60636","5650 S WOLCOTT AVE Chicago IL 60636","District","ES","Network 11","43","{170993000842}","3920","{150162990252258}","Henderson Elem School","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609987","HENDRICKS","Thomas A Hendricks Elementary Community Academy","Sandee Lolita Mcdonald","slmcdonald1@cps.edu","","","","","","","","","","","","","","","(773)535-1696","(773)535-1700","http://www.hendricks.cps.edu","8:15  AM - 3:15  PM","4316 S PRINCETON AVE Chicago IL 60609","4316 S PRINCETON AVE Chicago IL 60609","District","ES","Network 9","42","{170993000817}","3930","{150162990252259}","Hendricks Elem Community Academy","Elementary","","PK,K,1,2,3,4,5,6,7,8","PK,K,1,2,3,4,5,6,7,8",""
"609988","HENRY","Patrick Henry Elementary School","Januario Gutierrez","JGutierrez1@cps.edu","","","Mary Ann Munoz Maciel","MAMunozmaciel@cps.edu","","","","","","","","","","","(773)534-5060","(773)534-5042","http://www.patrickhenryes.org","08:15 AM-03:15 PM","4250 N SAINT LOUIS AVE Chicago IL 60618","4250 N ST LOUIS AVE Chicago IL 60618","District","ES","Network 1","31","{170993000844}","3940","{150162990252260}","Henry Elem School","Elementary","","PK,K,1,2,3,4,5,6","PK,K,1,2,3,4,5,6",""
